"screen_name";"name";"sub_category";"category";"ofstate";"numFollowers";"numFollowing"
"RajShah84";"RajShah84";"";"";"";0;0
"RaleighGov";"RaleighGov";"";"";"";0;0
"RaleighReporter";"RaleighReporter";"";"";"";0;0
"ralphb47";"ralphb47";"";"";"";0;0
"RalphNortham";"RalphNortham";"";"";"";0;0
"ralphreed";"ralphreed";"";"";"";0;0
"RalstonReports";"RalstonReports";"";"";"";0;0
"RameshPonnuru";"RameshPonnuru";"";"";"";0;0
"RamEventsatCSU";"RamEventsatCSU";"";"";"";0;0
"RamonasVoices";"RamonasVoices";"";"";"";0;0
"RamseyStatesman";"RamseyStatesman";"";"";"";0;0
"Randomvoter99";"Randomvoter99";"";"";"";0;0
"RandPaul";"RandPaul";"";"";"";0;0
"randy87109";"randy87109";"";"";"";0;0
"randybillings";"randybillings";"";"";"";0;0
"RandyHildreth";"RandyHildreth";"";"";"";0;0
"RandyLegersky";"RandyLegersky";"";"";"";0;0
"RandyLudlow";"RandyLudlow";"";"";"";0;0
"randynewberg";"randynewberg";"";"";"";0;0
"Randy_Head";"Randy_Head";"";"";"";0;0
"RaniaBatrice";"RaniaBatrice";"";"";"";0;0
"RantSports";"RantSports";"";"";"";0;0
"RapedAtSpelman";"RapedAtSpelman";"";"";"";0;0
"RaphaelWarnock";"RaphaelWarnock";"";"";"";0;0
"RapidCityPD";"RapidCityPD";"";"";"";0;0
"raplikowski";"raplikowski";"";"";"";0;0
"RapSheet";"RapSheet";"";"";"";0;0
"RaR";"RaR";"";"";"";0;0
"rareliberty";"rareliberty";"";"";"";0;0
"Rasamataz_LV";"Rasamataz_LV";"";"";"";0;0
"rattijulia";"rattijulia";"";"";"";0;0
"Raul_Labrador";"Raul_Labrador";"";"";"";0;0
"RaunerChicken";"RaunerChicken";"";"";"";0;0
"ravisomaiya";"ravisomaiya";"";"";"";0;0
"RaxOldies";"RaxOldies";"";"";"";0;0
"rayadverb";"rayadverb";"";"";"";0;0
"RayDustin66";"RayDustin66";"";"";"";0;0
"RAYGUNshirts";"RAYGUNshirts";"";"";"";0;0
"RayHagarNV";"RayHagarNV";"";"";"";0;0
"RayLong";"RayLong";"";"";"";0;0
"raymondbraun";"raymondbraun";"";"";"";0;0
"raymondchung";"raymondchung";"";"";"";0;0
"RaymondWWalter";"RaymondWWalter";"";"";"";0;0
"RaysBaseball";"RaysBaseball";"";"";"";0;0
"raystern";"raystern";"";"";"";0;0
"raystrauss";"raystrauss";"";"";"";0;0
"RaySullivan";"RaySullivan";"";"";"";0;0
"RayWCross";"RayWCross";"";"";"";0;0
"RA_PaulHughes";"RA_PaulHughes";"";"";"";0;0
"rbarrettJS";"rbarrettJS";"";"";"";0;0
"rbecker51";"rbecker51";"";"";"";0;0
"RBegany";"RBegany";"";"";"";0;0
"RBerkywcnc";"RBerkywcnc";"";"";"";0;0
"rbirdsell";"rbirdsell";"";"";"";0;0
"rboetel";"rboetel";"";"";"";0;0
"RBReich";"RBReich";"";"";"";0;0
"RbtKing";"RbtKing";"";"";"";0;0
"RBUAS";"RBUAS";"";"";"";0;0
"RCamposDuffy";"RCamposDuffy";"";"";"";0;0
"RCangiolosi";"RCangiolosi";"";"";"";0;0
"RCannon74";"RCannon74";"";"";"";0;0
"rcatlin";"rcatlin";"";"";"";0;0
"rcchamberlain1";"rcchamberlain1";"";"";"";0;0
"rchristiepbp";"rchristiepbp";"";"";"";0;0
"RCJournal";"RCJournal";"";"";"";0;0
"RCRWMS";"RCRWMS";"";"";"";0;0
"RD3001";"RD3001";"";"";"";0;0
"RDHague";"RDHague";"";"";"";0;0
"rdhudgens";"rdhudgens";"";"";"";0;0
"ReadyNJ";"ReadyNJ";"";"";"";0;0
"ReadyPA";"ReadyPA";"";"";"";0;0
"ReaganWorld";"ReaganWorld";"";"";"";0;0
"Reagan_Baby";"Reagan_Baby";"";"";"";0;0
"RealAdamLewis";"RealAdamLewis";"";"";"";0;0
"RealBenCarson";"RealBenCarson";"GOP";"presidential_candidate";"na";1324661;32
"realBobWoodward";"realBobWoodward";"";"";"";0;0
"RealBPhil";"RealBPhil";"";"";"";0;0
"RealCurtisSnow";"RealCurtisSnow";"";"";"";0;0
"realDailyWire";"realDailyWire";"";"";"";0;0
"realdebraray";"realdebraray";"";"";"";0;0
"realdonald";"realdonald";"";"";"";0;0
"realDonaldTrump";"realDonaldTrump";"GOP";"presidential_candidate";"na";8062804;41
"RealJamesWoods";"RealJamesWoods";"";"";"";0;0
"RealJimSnell";"RealJimSnell";"";"";"";0;0
"realKateWaters";"realKateWaters";"";"";"";0;0
"RealKidPoker";"RealKidPoker";"";"";"";0;0
"RealKurtAngle";"RealKurtAngle";"";"";"";0;0
"realmadrid";"realmadrid";"";"";"";0;0
"realmindynoel";"realmindynoel";"";"";"";0;0
"realOllieTaylor";"realOllieTaylor";"";"";"";0;0
"RealRobSheridan";"RealRobSheridan";"";"";"";0;0
"RealRudyGiulian";"RealRudyGiulian";"";"";"";0;0
"RealSheriffJoe";"RealSheriffJoe";"";"";"";0;0
"RealSmartAss47";"RealSmartAss47";"";"";"";0;0
"RealSportsHBO";"RealSportsHBO";"";"";"";0;0
"realtacobowl";"realtacobowl";"";"";"";0;0
"realTonyReiss";"realTonyReiss";"";"";"";0;0
"realTrumpDonald";"realTrumpDonald";"";"";"";0;0
"realwwshelton";"realwwshelton";"";"";"";0;0
"REAsCARE";"REAsCARE";"";"";"";0;0
"reason";"reason";"";"";"";0;0
"RebeccaBrune";"RebeccaBrune";"";"";"";0;0
"RebeccaCronon";"RebeccaCronon";"";"";"";0;0
"RebeccaforReal";"RebeccaforReal";"";"";"";0;0
"RebeccaGau";"RebeccaGau";"";"";"";0;0
"rebeccagberg";"rebeccagberg";"";"";"";0;0
"RebeccaGratz";"RebeccaGratz";"";"";"";0;0
"RebeccaHLatham";"RebeccaHLatham";"";"";"";0;0
"RebeccaKKatz";"RebeccaKKatz";"";"";"";0;0
"RebeccaNegronFL";"RebeccaNegronFL";"";"";"";0;0
"rebeccanicolle";"rebeccanicolle";"";"";"";0;0
"RebeccaShabad";"RebeccaShabad";"";"";"";0;0
"RebeccaSuarez22";"RebeccaSuarez22";"";"";"";0;0
"RebekahAFitz";"RebekahAFitz";"";"";"";0;0
"rebekahallen";"rebekahallen";"";"";"";0;0
"RebekahLSanders";"RebekahLSanders";"";"";"";0;0
"rebekahwarren";"rebekahwarren";"";"";"";0;0
"rebelak";"rebelak";"";"";"";0;0
"RebelMouse";"RebelMouse";"";"";"";0;0
"rebleib15";"rebleib15";"";"";"";0;0
"rebmoti";"rebmoti";"";"";"";0;0
"rec54";"rec54";"";"";"";0;0
"recarter44Rick";"recarter44Rick";"";"";"";0;0
"recobbforazrep";"recobbforazrep";"";"";"";0;0
"RecorderPurcell";"RecorderPurcell";"";"";"";0;0
"RecordJournal";"RecordJournal";"";"";"";0;0
"Record_Journal";"Record_Journal";"";"";"";0;0
"RectorSun";"RectorSun";"";"";"";0;0
"RECusack";"RECusack";"";"";"";0;0
"Recycling_CM";"Recycling_CM";"";"";"";0;0
"red77angelluis";"red77angelluis";"";"";"";0;0
"RedAlert";"RedAlert";"";"";"";0;0
"redbank_nj";"redbank_nj";"";"";"";0;0
"redcloud_scribe";"redcloud_scribe";"";"";"";0;0
"RedCross";"RedCross";"";"";"";0;0
"redeyechicago";"redeyechicago";"";"";"";0;0
"Redistrict";"Redistrict";"";"";"";0;0
"RedlandRoyals";"RedlandRoyals";"";"";"";0;0
"redletter99";"redletter99";"";"";"";0;0
"redletterdave";"redletterdave";"";"";"";0;0
"RedMaryland";"RedMaryland";"";"";"";0;0
"redneckgp";"redneckgp";"";"";"";0;0
"RedNoVA8";"RedNoVA8";"";"";"";0;0
"RedPawRelief";"RedPawRelief";"";"";"";0;0
"RedRockDems";"RedRockDems";"";"";"";0;0
"RedSox";"RedSox";"";"";"";0;0
"RedState";"RedState";"";"";"";0;0
"redsteeze";"redsteeze";"";"";"";0;0
"ReedAbelson";"ReedAbelson";"";"";"";0;0
"reedfrich";"reedfrich";"";"";"";0;0
"reesehanneman";"reesehanneman";"";"";"";0;0
"reeverk";"reeverk";"";"";"";0;0
"ReevesVA";"ReevesVA";"";"";"";0;0
"reganspinz";"";"na";"general";"na";334;648
"ReganWV";"ReganWV";"";"";"";0;0
"RegentU";"RegentU";"";"";"";0;0
"reggiebicha";"reggiebicha";"";"";"";0;0
"ReggieThomasKY";"ReggieThomasKY";"";"";"";0;0
"Reggie_Abraham";"Reggie_Abraham";"";"";"";0;0
"reginaldbolding";"reginaldbolding";"democrat";"House_representative";"AZ";1999;1173
"RegionalPlan";"RegionalPlan";"";"";"";0;0
"registerguard";"registerguard";"";"";"";0;0
"Register_Herald";"Register_Herald";"";"";"";0;0
"Reg_Solutions";"Reg_Solutions";"";"";"";0;0
"REHoffmeyer";"REHoffmeyer";"";"";"";0;0
"reidepstein";"reidepstein";"";"";"";0;0
"ReidForgrave";"ReidForgrave";"";"";"";0;0
"reidhopkins";"reidhopkins";"";"";"";0;0
"reidribble";"reidribble";"";"";"";0;0
"reillyadam";"reillyadam";"";"";"";0;0
"Reince";"Reince";"";"";"";0;0
"RelaxFrank";"RelaxFrank";"";"";"";0;0
"ReliantBryant96";"ReliantBryant96";"";"";"";0;0
"rembert";"rembert";"";"";"";0;0
"RenataSotoTN";"RenataSotoTN";"";"";"";0;0
"Rendon63rd";"Rendon63rd";"";"";"";0;0
"renee21";"renee21";"";"";"";0;0
"reneeelisegolds";"reneeelisegolds";"";"";"";0;0
"reneekad";"reneekad";"";"";"";0;0
"ReneeKET";"ReneeKET";"";"";"";0;0
"ReneePrasek";"ReneePrasek";"";"";"";0;0
"ReneForSenate";"ReneForSenate";"";"";"";0;0
"rennycushing";"rennycushing";"";"";"";0;0
"RentschlerField";"RentschlerField";"";"";"";0;0
"rep";"rep";"";"";"";0;0
"rep89";"rep89";"";"";"";0;0
"RepAdamSchiff";"RepAdamSchiff";"";"";"";0;0
"RepAlexMooney";"RepAlexMooney";"";"";"";0;0
"RepAlPscholka";"RepAlPscholka";"";"";"";0;0
"RepAmy31";"RepAmy31";"";"";"";0;0
"RepAndrewFarmer";"RepAndrewFarmer";"";"";"";0;0
"repandygipson";"repandygipson";"";"";"";0;0
"RepAndyHarrisMD";"RepAndyHarrisMD";"";"";"";0;0
"RepAndyJ";"RepAndyJ";"";"";"";0;0
"RepAnnieKuster";"RepAnnieKuster";"";"";"";0;0
"RepAnnWagner";"RepAnnWagner";"";"";"";0;0
"RepBeatty";"RepBeatty";"";"";"";0;0
"RepBillJohnson";"RepBillJohnson";"";"";"";0;0
"RepBloom";"RepBloom";"";"";"";0;0
"repbobbyscott";"repbobbyscott";"";"";"";0;0
"RepBonnie";"RepBonnie";"";"";"";0;0
"RepBradAshford";"RepBradAshford";"";"";"";0;0
"RepBradJones";"RepBradJones";"";"";"";0;0
"RepBrendanBoyle";"RepBrendanBoyle";"";"";"";0;0
"RepBrianBanks";"RepBrianBanks";"";"";"";0;0
"repcampbell";"repcampbell";"";"";"";0;0
"RepCartwright";"RepCartwright";"";"";"";0;0
"RepCharlieDent";"RepCharlieDent";"";"";"";0;0
"RepChrisCollins";"RepChrisCollins";"";"";"";0;0
"RepChrisTuck";"RepChrisTuck";"";"";"";0;0
"RepChuck";"RepChuck";"";"";"";0;0
"RepCoryMason";"RepCoryMason";"";"";"";0;0
"RepCouch";"RepCouch";"";"";"";0;0
"RepCummings";"RepCummings";"";"";"";0;0
"RepDanCullinane";"RepDanCullinane";"";"";"";0;0
"RepDanielRiemer";"RepDanielRiemer";"";"";"";0;0
"RepDanKildee";"RepDanKildee";"";"";"";0;0
"RepDanRamos";"RepDanRamos";"";"";"";0;0
"RepDanReilly";"RepDanReilly";"";"";"";0;0
"RepDaveHall";"RepDaveHall";"";"";"";0;0
"repdavetrott";"repdavetrott";"";"";"";0;0
"RepDaveYoung";"RepDaveYoung";"";"";"";0;0
"RepDavidEPrice";"RepDavidEPrice";"";"";"";0;0
"RepDavidson";"RepDavidson";"";"";"";0;0
"RepDavidYoung";"RepDavidYoung";"";"";"";0;0
"RepDeanKnudson";"RepDeanKnudson";"";"";"";0;0
"RepDelGrosso";"RepDelGrosso";"";"";"";0;0
"RepDianeBlack";"RepDianeBlack";"";"";"";0;0
"repdinatitus";"repdinatitus";"";"";"";0;0
"RepDLamborn";"RepDLamborn";"";"";"";0;0
"RepDonBeyer";"RepDonBeyer";"";"";"";0;0
"RepDore";"RepDore";"";"";"";0;0
"RepDuckworth";"RepDuckworth";"";"";"";0;0
"RepEBJ";"RepEBJ";"";"";"";0;0
"RepEliotEngel";"RepEliotEngel";"";"";"";0;0
"RepEmilyVirgin";"RepEmilyVirgin";"";"";"";0;0
"RepEngland70";"RepEngland70";"";"";"";0;0
"repespinozaLD19";"repespinozaLD19";"";"";"";0;0
"RepEves";"RepEves";"";"";"";0;0
"RepFeki";"RepFeki";"";"";"";0;0
"RepFincherTN08";"RepFincherTN08";"";"";"";0;0
"RepFleming";"RepFleming";"";"";"";0;0
"RepFredette";"RepFredette";"";"";"";0;0
"RepFredUpton";"RepFredUpton";"";"";"";0;0
"RepGainey";"RepGainey";"";"";"";0;0
"RepGarretGraves";"RepGarretGraves";"";"";"";0;0
"RepGenrich";"RepGenrich";"";"";"";0;0
"RepGosar";"RepGosar";"";"";"";0;0
"repgregwalden";"repgregwalden";"";"";"";0;0
"RepGreimel";"RepGreimel";"";"";"";0;0
"RepGrothman";"RepGrothman";"";"";"";0;0
"RepGThompson";"RepGThompson";"";"";"";0;0
"RepGwenMoore";"RepGwenMoore";"";"";"";0;0
"RepHagan";"RepHagan";"";"";"";0;0
"RepHall_Durham";"RepHall_Durham";"";"";"";0;0
"RepHardy";"RepHardy";"";"";"";0;0
"RepHarryBrooks";"RepHarryBrooks";"";"";"";0;0
"RepHeaton";"RepHeaton";"";"";"";0;0
"RepHenriquez";"RepHenriquez";"";"";"";0;0
"RepHensarling";"RepHensarling";"";"";"";0;0
"RepHesselbein";"RepHesselbein";"";"";"";0;0
"rephoveywright";"rephoveywright";"";"";"";0;0
"RepHuizenga";"RepHuizenga";"";"";"";0;0
"RepHultgren";"RepHultgren";"";"";"";0;0
"RepJamesFrank";"RepJamesFrank";"";"";"";0;0
"RepJamesSmith";"RepJamesSmith";"";"";"";0;0
"repjanetbuckner";"repjanetbuckner";"";"";"";0;0
"Repjarednunes";"Repjarednunes";"";"";"";0;0
"RepJaredPolis";"RepJaredPolis";"";"";"";0;0
"RepJBecker";"RepJBecker";"";"";"";0;0
"RepJCortes";"RepJCortes";"";"";"";0;0
"RepJeffDuncan";"RepJeffDuncan";"";"";"";0;0
"RepJeffries";"RepJeffries";"";"";"";0;0
"RepJesseKremer";"RepJesseKremer";"";"";"";0;0
"RepJillBillings";"RepJillBillings";"";"";"";0;0
"RepJimMcDermott";"RepJimMcDermott";"";"";"";0;0
"RepJimPitts";"RepJimPitts";"";"";"";0;0
"RepJimWard";"RepJimWard";"";"";"";0;0
"repjocasta";"repjocasta";"";"";"";0;0
"RepJoeHeck";"RepJoeHeck";"";"";"";0;0
"RepJohnDelaney";"RepJohnDelaney";"";"";"";0;0
"RepJohnDuncanJr";"RepJohnDuncanJr";"";"";"";0;0
"repjohnkline";"repjohnkline";"";"";"";0;0
"repjohnlewis";"repjohnlewis";"";"";"";0;0
"RepJohnZerwas";"RepJohnZerwas";"";"";"";0;0
"RepJorgensen";"RepJorgensen";"";"";"";0;0
"RepKarenBass";"RepKarenBass";"";"";"";0;0
"repkarloliver";"repkarloliver";"";"";"";0;0
"RepKBrooks";"RepKBrooks";"";"";"";0;0
"RepKClark";"RepKClark";"";"";"";0;0
"RepKerryB";"RepKerryB";"";"";"";0;0
"RepKristiNoem";"RepKristiNoem";"";"";"";0;0
"RepLarkin";"RepLarkin";"";"";"";0;0
"RepLarryBucshon";"RepLarryBucshon";"";"";"";0;0
"RepLawrence";"RepLawrence";"";"";"";0;0
"RepLebsock";"RepLebsock";"";"";"";0;0
"RepLedoux1";"RepLedoux1";"";"";"";0;0
"RepLesGara";"RepLesGara";"";"";"";0;0
"RepLinderKY";"RepLinderKY";"";"";"";0;0
"RepLipinski";"RepLipinski";"";"";"";0;0
"replouiegohmert";"replouiegohmert";"";"";"";0;0
"RepLouiseStutes";"RepLouiseStutes";"";"";"";0;0
"RepLujanGrisham";"RepLujanGrisham";"";"";"";0;0
"RepLukeMesser";"RepLukeMesser";"";"";"";0;0
"RepLynch";"RepLynch";"";"";"";0;0
"RepMaloney";"RepMaloney";"";"";"";0;0
"repmarcello";"repmarcello";"";"";"";0;0
"RepMarcyKaptur";"RepMarcyKaptur";"";"";"";0;0
"RepMarkCardenas";" RepMarkCardenas";"democrat";"House_representative";"AZ";3233;1111
"repmarkpocan";"repmarkpocan";"";"";"";0;0
"RepMarkWalker";"RepMarkWalker";"";"";"";0;0
"RepMartinDaniel";"RepMartinDaniel";"";"";"";0;0
"RepMaryThrone";"RepMaryThrone";"";"";"";0;0
"RepMaryWolfe";"RepMaryWolfe";"";"";"";0;0
"RepMatsumoto";"RepMatsumoto";"";"";"";0;0
"RepMattKrause";"RepMattKrause";"";"";"";0;0
"RepMattSalmon";"RepMattSalmon";"";"";"";0;0
"RepMcCabe";"RepMcCabe";"";"";"";0;0
"RepMcKinley";"RepMcKinley";"";"";"";0;0
"RepMcSally";"RepMcSally";"";"";"";0;0
"RepMiaLove";"RepMiaLove";"";"";"";0;0
"RepMickMulvaney";"RepMickMulvaney";"";"";"";0;0
"RepMikeBishop";"RepMikeBishop";"";"";"";0;0
"RepMikeCoffman";"RepMikeCoffman";"";"";"";0;0
"RepMikeColona";"RepMikeColona";"";"";"";0;0
"RepMikeFoote";"RepMikeFoote";"";"";"";0;0
"RepMikePompeo";"RepMikePompeo";"";"";"";0;0
"RepMikeStewart";"RepMikeStewart";"";"";"";0;0
"RepMillett";"RepMillett";"";"";"";0;0
"RepMimiWalters";"RepMimiWalters";"";"";"";0;0
"RepMoe";"RepMoe";"";"";"";0;0
"RepMoolenaar";"RepMoolenaar";"";"";"";0;0
"repmorgan";"repmorgan";"";"";"";0;0
"RepNickBoldyga";"RepNickBoldyga";"";"";"";0;0
"RepNoraEspinoza";"RepNoraEspinoza";"";"";"";0;0
"reporteracg";"reporteracg";"";"";"";0;0
"ReporterHal";"ReporterHal";"";"";"";0;0
"reporterherald";"reporterherald";"";"";"";0;0
"ReporterJCB";"ReporterJCB";"";"";"";0;0
"ReporterLKnake";"ReporterLKnake";"";"";"";0;0
"Reporterroblang";"Reporterroblang";"";"";"";0;0
"ReporterTravisK";"ReporterTravisK";"";"";"";0;0
"RepOtondo";"RepOtondo";"";"";"";0;0
"RepPatSmith";"RepPatSmith";"";"";"";0;0
"RepPaulTonko";"RepPaulTonko";"";"";"";0;0
"RepPerlmutter";"RepPerlmutter";"";"";"";0;0
"RepPettersen";"RepPettersen";"";"";"";0;0
"RepPoliquin";"RepPoliquin";"";"";"";0;0
"RepRaulGrijalva";"RepRaulGrijalva";"";"";"";0;0
"RepReedPA";"RepReedPA";"";"";"";0;0
"reprhondafields";"reprhondafields";"";"";"";0;0
"RepRibble";"RepRibble";"";"";"";0;0
"RepRichHudson";"RepRichHudson";"";"";"";0;0
"RepRichmond";"RepRichmond";"";"";"";0;0
"RepRobinKelly";"RepRobinKelly";"";"";"";0;0
"RepRodBlum";"RepRodBlum";"";"";"";0;0
"RepRohrkaste";"RepRohrkaste";"";"";"";0;0
"RepRubenGallego";"RepRubenGallego";"";"";"";0;0
"RepSamKitoIII";"RepSamKitoIII";"";"";"";0;0
"RepSargent";"RepSargent";"";"";"";0;0
"RepSchofield";"RepSchofield";"";"";"";0;0
"RepScottInman";"RepScottInman";"";"";"";0;0
"RepSeanDuffy";"RepSeanDuffy";"";"";"";0;0
"RepSenfronia";"RepSenfronia";"";"";"";0;0
"RepShankland";"RepShankland";"";"";"";0;0
"RepSheilaSolon";"RepSheilaSolon";"";"";"";0;0
"RepSherryJones";"RepSherryJones";"";"";"";0;0
"RepSondy";"RepSondy";"";"";"";0;0
"RepSonnenberg";"RepSonnenberg";"";"";"";0;0
"RepSpiros";"RepSpiros";"";"";"";0;0
"RepStaceNelson";"RepStaceNelson";"";"";"";0;0
"RepStephenLynch";"RepStephenLynch";"";"";"";0;0
"RepStickland";"RepStickland";"";"";"";0;0
"RepStutzman";"RepStutzman";"";"";"";0;0
"RepSusiHamilton";"RepSusiHamilton";"";"";"";0;0
"RepTerriSewell";"RepTerriSewell";"";"";"";0;0
"RepThomasMassie";"RepThomasMassie";"";"";"";0;0
"RepTimRyan";"RepTimRyan";"";"";"";0;0
"RepTipton";"RepTipton";"";"";"";0;0
"RepTKlarides";"RepTKlarides";"";"";"";0;0
"reptomflanigan";"reptomflanigan";"";"";"";0;0
"RepTomMarino";"RepTomMarino";"";"";"";0;0
"RepTrentFranks";"RepTrentFranks";"";"";"";0;0
"RepTrentKelly";"RepTrentKelly";"";"";"";0;0
"Republicanna";"Republicanna";"";"";"";0;0
"RepublicanPunk";"RepublicanPunk";"";"";"";0;0
"RepublicanRI";"RepublicanRI";"";"";"";0;0
"republicofspin";"republicofspin";"";"";"";0;0
"repvos";"repvos";"";"";"";0;0
"RepWalberg";"RepWalberg";"";"";"";0;0
"RepWalorski";"RepWalorski";"";"";"";0;0
"repward";"repward";"";"";"";0;0
"RepWeatherston";"RepWeatherston";"";"";"";0;0
"RepWesleyBishop";"RepWesleyBishop";"";"";"";0;0
"Rep_Cotter";"Rep_Cotter";"";"";"";0;0
"Rep_TRichardson";"Rep_TRichardson";"";"";"";0;0
"Rep_Tupola";"Rep_Tupola";"";"";"";0;0
"rep_webber";"rep_webber";"";"";"";0;0
"ReschStrategies";"ReschStrategies";"";"";"";0;0
"ReshadHudson";"ReshadHudson";"";"";"";0;0
"Residente";"Residente";"";"";"";0;0
"ResisTyr";"ResisTyr";"";"";"";0;0
"resnikoff";"resnikoff";"";"";"";0;0
"resqvol";"resqvol";"";"";"";0;0
"restorereality";"restorereality";"";"";"";0;0
"resultsboy";"resultsboy";"";"";"";0;0
"resurgent";"resurgent";"";"";"";0;0
"retiredfirstsgt";"retiredfirstsgt";"";"";"";0;0
"retiredgrnberet";"retiredgrnberet";"";"";"";0;0
"retirementmaven";"retirementmaven";"";"";"";0;0
"Reuters";"Reuters";"";"";"";0;0
"Reuvencarlyle";"Reuvencarlyle";"";"";"";0;0
"reveal";"reveal";"";"";"";0;0
"reviewjournal";"reviewjournal";"";"";"";0;0
"RevJJackson";"RevJJackson";"";"";"";0;0
"RevolutionJR";"RevolutionJR";"";"";"";0;0
"RevRossEstep";"RevRossEstep";"";"";"";0;0
"revrubendiaz";"revrubendiaz";"";"";"";0;0
"RexDouglasStock";"RexDouglasStock";"";"";"";0;0
"rexsinquefield";"rexsinquefield";"";"";"";0;0
"RFERL";"RFERL";"";"";"";0;0
"rfgpolijunkie";"rfgpolijunkie";"";"";"";0;0
"rflist";"rflist";"";"";"";0;0
"rgflandersjr";"rgflandersjr";"";"";"";0;0
"rgj";"rgj";"";"";"";0;0
"rgray721";"rgray721";"";"";"";0;0
"RHCPchad";"RHCPchad";"";"";"";0;0
"RheaReview";"RheaReview";"";"";"";0;0
"rhegeman";"rhegeman";"";"";"";0;0
"RhettRiley1234";"RhettRiley1234";"";"";"";0;0
"RhodeIslandGOP";"RhodeIslandGOP";"GOP";"senate_group";"Rhode Island";1625;331
"RhodyTweets";"RhodyTweets";"";"";"";0;0
"RhodyVoiceofNo";"RhodyVoiceofNo";"";"";"";0;0
"RhodyYR";"RhodyYR";"";"";"";0;0
"RI4A";"RI4A";"";"";"";0;0
"RIACLU";"RIACLU";"";"";"";0;0
"RICAGV1";"RICAGV1";"";"";"";0;0
"RICapitolTVgal";"RICapitolTVgal";"";"";"";0;0
"Ricardo_Cano1";"Ricardo_Cano1";"";"";"";0;0
"RiceMinus";"RiceMinus";"";"";"";0;0
"RICenterFreedom";"RICenterFreedom";"";"";"";0;0
"ricfouad";"ricfouad";"";"";"";0;0
"RichAK";"RichAK";"";"";"";0;0
"RichardBurr_DN";"RichardBurr_DN";"";"";"";0;0
"RichardCodey";"RichardCodey";"";"";"";0;0
"RichardDaleT";"RichardDaleT";"";"";"";0;0
"richarddeitsch";"richarddeitsch";"";"";"";0;0
"RichardGrenell";"RichardGrenell";"";"";"";0;0
"Richardheadl";"Richardheadl";"";"";"";0;0
"richardkelley";"richardkelley";"";"";"";0;0
"richardlromano";"richardlromano";"";"";"";0;0
"richardquest";"richardquest";"";"";"";0;0
"RichardRubinDC";"RichardRubinDC";"";"";"";0;0
"RichardShoaf";"RichardShoaf";"";"";"";0;0
"RichardStuartVA";"RichardStuartVA";"";"";"";0;0
"RichardTBurnett";"RichardTBurnett";"";"";"";0;0
"richardwolffedc";"richardwolffedc";"";"";"";0;0
"richard_dietz";"richard_dietz";"";"";"";0;0
"RichAzzopardi";"RichAzzopardi";"";"";"";0;0
"RichBooth6";"RichBooth6";"";"";"";0;0
"RichBott2";"RichBott2";"";"";"";0;0
"RichFeloni";"RichFeloni";"";"";"";0;0
"RichforRepLD29";"RichforRepLD29";"";"";"";0;0
"RichlandSource";"RichlandSource";"";"";"";0;0
"RichLowry";"RichLowry";"";"";"";0;0
"RichMadaleno";"RichMadaleno";"";"";"";0;0
"RichmondDems";"RichmondDems";"";"";"";0;0
"richmonddotcom";"richmonddotcom";"";"";"";0;0
"richneumeister";"richneumeister";"";"";"";0;0
"richpria";"richpria";"";"";"";0;0
"RichSalit";"RichSalit";"";"";"";0;0
"RichSaskal";"RichSaskal";"";"";"";0;0
"rick01138096";"rick01138096";"";"";"";0;0
"rickabbo";"rickabbo";"";"";"";0;0
"rickbozich";"rickbozich";"";"";"";0;0
"rickenstrom";"rickenstrom";"";"";"";0;0
"RickGray";"RickGray";"";"";"";0;0
"rickhasen";"rickhasen";"";"";"";0;0
"rickklein";"rickklein";"";"";"";0;0
"RickLocker";"ricklocker";"na";"reporter";"Tennessee";957;91
"RickMaese";"RickMaese";"";"";"";0;0
"rickmiller_77";"rickmiller_77";"";"";"";0;0
"ricknathanson";"ricknathanson";"";"";"";0;0
"RickNolanMN";"RickNolanMN";"";"";"";0;0
"RickPalacio";"RickPalacio";"";"";"";0;0
"rickperlstein";"rickperlstein";"";"";"";0;0
"rickpluta";"rickpluta";"";"";"";0;0
"RickRmgreen";"rickrmgreen";"na";"reporter";"Oklahoma";504;327
"RickRomell";"RickRomell";"";"";"";0;0
"RickSantorum";"RickSantorum";"";"";"";0;0
"rickschad";"rickschad";"";"";"";0;0
"ricktrilsch";"ricktrilsch";"";"";"";0;0
"RickVelotta";"RickVelotta";"";"";"";0;0
"RickWoodMJS";"RickWoodMJS";"";"";"";0;0
"rickwtyler";"rickwtyler";"";"";"";0;0
"rickygervais";"rickygervais";"";"";"";0;0
"Rick_Gobbi";"Rick_Gobbi";"";"";"";0;0
"rick_rand";"rick_rand";"";"";"";0;0
"rick_wiley";"rick_wiley";"";"";"";0;0
"RideAlivePA";"RideAlivePA";"";"";"";0;0
"RIDemChair";"RIDemChair";"";"";"";0;0
"RIDemParty";"RIDemParty";"";"";"";0;0
"RiderDickerson";"RiderDickerson";"";"";"";0;0
"RIDOTNews";"RIDOTNews";"";"";"";0;0
"rifarmbureau";"rifarmbureau";"";"";"";0;0
"RIFuture";"RIFuture";"";"";"";0;0
"righteousaxe";"righteousaxe";"";"";"";0;0
"RightInRI";"RightInRI";"";"";"";0;0
"rightside";"rightside";"";"";"";0;0
"RightVoterLLC";"RightVoterLLC";"";"";"";0;0
"RightWisconsin";"RightWisconsin";"";"";"";0;0
"RIGOP2016";"RIGOP2016";"";"";"";0;0
