"tid";"screen_name"
"694882228665507840";"RealBenCarson"
"694997054876164096";"RealBenCarson"
"695004479394029569";"RealBenCarson"
"695006065302360064";"RealBenCarson"
"695731231481266178";"RealBenCarson"
"695983730222108672";"RealBenCarson"
"696140727634554881";"RealBenCarson"
"696142746453725184";"RealBenCarson"
"696143721427894272";"RealBenCarson"
"696146715116773377";"RealBenCarson"
"696159286108377089";"RealBenCarson"
"696162099811196928";"RealBenCarson"
"696166833070727168";"RealBenCarson"
"696166995436433409";"RealBenCarson"
"696169725412380672";"RealBenCarson"
"696169904383381505";"RealBenCarson"
"696170622972469249";"RealBenCarson"
"696177373897695233";"RealBenCarson"
"696177444198416384";"RealBenCarson"
"696181996901404672";"RealBenCarson"
"697104844251906048";"RealBenCarson"
"697873576037326848";"RealBenCarson"
"697877195549757440";"RealBenCarson"
"697922955007893506";"RealBenCarson"
"697944232997294080";"RealBenCarson"
"698564771717603328";"RealBenCarson"
"698660826463539201";"RealBenCarson"
"698691361021669376";"RealBenCarson"
"698691439429988353";"RealBenCarson"
"698693893802426368";"RealBenCarson"
"698693981509562368";"RealBenCarson"
"698694085163376640";"RealBenCarson"
"698694376256442368";"RealBenCarson"
"698711665341169664";"RealBenCarson"
"698711749499879424";"RealBenCarson"
"699273912132087809";"RealBenCarson"
"699631548757385216";"RealBenCarson"
"699654262922592257";"RealBenCarson"
"699771409396948992";"RealBenCarson"
"699773528166379520";"RealBenCarson"
"700016181940527108";"RealBenCarson"
"700125641795100672";"RealBenCarson"
"700145572917940224";"RealBenCarson"
"700333246303879168";"RealBenCarson"
"700353837568229377";"RealBenCarson"
"700447897561780224";"RealBenCarson"
"700908527255072768";"RealBenCarson"
"700908991946235904";"RealBenCarson"
"701042342220828672";"RealBenCarson"
"701216851251093506";"RealBenCarson"
"701219369246990337";"RealBenCarson"
"701546158506659841";"RealBenCarson"
"701577643326443520";"RealBenCarson"
"701938587663736833";"RealBenCarson"
"702154433262702594";"RealBenCarson"
"702180432075476998";"RealBenCarson"
"702577683046252544";"RealBenCarson"
"702684621125750786";"RealBenCarson"
"703036977264902144";"RealBenCarson"
"703041517334626304";"RealBenCarson"
"703045246272155648";"RealBenCarson"
"703057273342439424";"RealBenCarson"
"703246351556079616";"RealBenCarson"
"703254477982330881";"RealBenCarson"
"704367345465171968";"RealBenCarson"
"704407341853184001";"RealBenCarson"
"704920432743477248";"RealBenCarson"
"705117840026836992";"RealBenCarson"
"705176971865677825";"RealBenCarson"
"705346811981111296";"RealBenCarson"
"705420338985897984";"RealBenCarson"
"705598231640604672";"RealBenCarson"
"705891720517570560";"RealBenCarson"
"705917460831215620";"RealBenCarson"
"708082780656107520";"RealBenCarson"
"708083033862057984";"RealBenCarson"
"708114910258044929";"RealBenCarson"
"708320551773851648";"RealBenCarson"
"708324561662554112";"RealBenCarson"
"708332792028008448";"RealBenCarson"
"708429801376186368";"RealBenCarson"
"709976236441935872";"RealBenCarson"
"712348611401621504";"RealBenCarson"
"712762319915335680";"RealBenCarson"
"713019735672233984";"RealBenCarson"
"713097543043964928";"RealBenCarson"
"715193769692438535";"RealBenCarson"
"718950251990814720";"RealBenCarson"
"720304267186216962";"RealBenCarson"
"721013787504074752";"RealBenCarson"
"721769340350009344";"RealBenCarson"
"721769452967108608";"RealBenCarson"
"723509434257969152";"RealBenCarson"
"724353547417083904";"RealBenCarson"
"724945715231776768";"RealBenCarson"
"727896927660957698";"RealBenCarson"
"729341521183518720";"RealBenCarson"
"729887807674580992";"RealBenCarson"
"716399677470609408";"realBobWoodward"
"716404329687621634";"realBobWoodward"
"717308746683142144";"realBobWoodward"
"693565024225357824";"RealBPhil"
"693565144492806144";"RealBPhil"
"700081308006006785";"RealBPhil"
"706309662887403520";"RealBPhil"
"706991391637958658";"RealBPhil"
"707247307864064000";"RealBPhil"
"709408942846287872";"RealBPhil"
"711560640549105664";"RealBPhil"
"716402922700087296";"RealBPhil"
"716489412947914752";"RealBPhil"
"720054477684744192";"RealBPhil"
"727232618178199557";"RealBPhil"
"729376199726792704";"RealCurtisSnow"
"698244807987109888";"realDailyWire"
"706121050405273600";"realdebraray"
"705177351991255040";"realdonald"
"683037464504745985";"realDonaldTrump"
"683060654098530305";"realDonaldTrump"
"683062751434899456";"realDonaldTrump"
"683521456790220800";"realDonaldTrump"
"683521627930365952";"realDonaldTrump"
"683736913631653888";"realDonaldTrump"
"683806644124385280";"realDonaldTrump"
"684080890415165440";"realDonaldTrump"
"684199772203397120";"realDonaldTrump"
"684216070463447040";"realDonaldTrump"
"684216660933361664";"realDonaldTrump"
"684216903863250944";"realDonaldTrump"
"684216973815844866";"realDonaldTrump"
"684218305100525569";"realDonaldTrump"
"684218836569206784";"realDonaldTrump"
"684219579548041218";"realDonaldTrump"
"684435524346613765";"realDonaldTrump"
"684562852372426752";"realDonaldTrump"
"684563455001636864";"realDonaldTrump"
"684564419557339143";"realDonaldTrump"
"684581112161636352";"realDonaldTrump"
"684581798504955904";"realDonaldTrump"
"684582462022758400";"realDonaldTrump"
"684584079983915008";"realDonaldTrump"
"684731112166408192";"realDonaldTrump"
"684926893401837569";"realDonaldTrump"
"684963393241874432";"realDonaldTrump"
"684967308406607873";"realDonaldTrump"
"685130877135814657";"realDonaldTrump"
"685135038372016132";"realDonaldTrump"
"685170487341780992";"realDonaldTrump"
"685187373357924352";"realDonaldTrump"
"685210886001311746";"realDonaldTrump"
"685235769053687808";"realDonaldTrump"
"685294666711957504";"realDonaldTrump"
"685302437117345794";"realDonaldTrump"
"685302633897312257";"realDonaldTrump"
"685302951821340672";"realDonaldTrump"
"685353527774822400";"realDonaldTrump"
"685660948183437312";"realDonaldTrump"
"685907371009376256";"realDonaldTrump"
"685908257643323393";"realDonaldTrump"
"685980358530183168";"realDonaldTrump"
"686182981891801088";"realDonaldTrump"
"686315808348356612";"realDonaldTrump"
"686322412066070530";"realDonaldTrump"
"686792249162596352";"realDonaldTrump"
"686892546719637504";"realDonaldTrump"
"686913293710131201";"realDonaldTrump"
"687109207561080832";"realDonaldTrump"
"687716042555191296";"realDonaldTrump"
"687716107633950720";"realDonaldTrump"
"687727739516891136";"realDonaldTrump"
"687728866698342400";"realDonaldTrump"
"687825431781740544";"realDonaldTrump"
"687830704080568323";"realDonaldTrump"
"687837446583681024";"realDonaldTrump"
"687837644525572096";"realDonaldTrump"
"687841822572347397";"realDonaldTrump"
"687842952450711552";"realDonaldTrump"
"687848444979851264";"realDonaldTrump"
"688169779308310529";"realDonaldTrump"
"688747724015943680";"realDonaldTrump"
"688925546516983808";"realDonaldTrump"
"689150820873445376";"realDonaldTrump"
"689574551294869504";"realDonaldTrump"
"689644992973832192";"realDonaldTrump"
"689855963210354688";"realDonaldTrump"
"690171032150237184";"realDonaldTrump"
"690208312860643329";"realDonaldTrump"
"690213081310298114";"realDonaldTrump"
"690225180279320576";"realDonaldTrump"
"690254394806251522";"realDonaldTrump"
"690295655487504384";"realDonaldTrump"
"690316952384831488";"realDonaldTrump"
"690528526181601281";"realDonaldTrump"
"690529122326413314";"realDonaldTrump"
"690562515500032000";"realDonaldTrump"
"690569767212695552";"realDonaldTrump"
"690570496547561472";"realDonaldTrump"
"690608308705562624";"realDonaldTrump"
"690641485763506176";"realDonaldTrump"
"690884779693051904";"realDonaldTrump"
"690932091282829312";"realDonaldTrump"
"690958691172913152";"realDonaldTrump"
"691186141756674048";"realDonaldTrump"
"691189883939872768";"realDonaldTrump"
"691321008028946432";"realDonaldTrump"
"691339399137722368";"realDonaldTrump"
"691340964372197376";"realDonaldTrump"
"691381497740267524";"realDonaldTrump"
"691382705217523712";"realDonaldTrump"
"691383618137001984";"realDonaldTrump"
"691466171753873408";"realDonaldTrump"
"691472343449870336";"realDonaldTrump"
"691683183566295040";"realDonaldTrump"
"691708500976603136";"realDonaldTrump"
"691749221699948544";"realDonaldTrump"
"691770208927752193";"realDonaldTrump"
"691805852232241153";"realDonaldTrump"
"691836764185608193";"realDonaldTrump"
"691847785222660096";"realDonaldTrump"
"691848058234146816";"realDonaldTrump"
"691965633043513345";"realDonaldTrump"
"691967215097221120";"realDonaldTrump"
"691992813177847808";"realDonaldTrump"
"692040858892439556";"realDonaldTrump"
"692056901031497728";"realDonaldTrump"
"692059413918646273";"realDonaldTrump"
"692093453744771073";"realDonaldTrump"
"692128661064044544";"realDonaldTrump"
"692154749441933320";"realDonaldTrump"
"692154842224168962";"realDonaldTrump"
"692166357996195842";"realDonaldTrump"
"692173148431728640";"realDonaldTrump"
"692193398745362432";"realDonaldTrump"
"692420529526018050";"realDonaldTrump"
"692431066213277696";"realDonaldTrump"
"692454295954796544";"realDonaldTrump"
"692468398840811520";"realDonaldTrump"
"692494524338298880";"realDonaldTrump"
"692497461693288448";"realDonaldTrump"
"692502702111244289";"realDonaldTrump"
"692503589491720192";"realDonaldTrump"
"692506231806808065";"realDonaldTrump"
"692506794405556224";"realDonaldTrump"
"692510537243037697";"realDonaldTrump"
"692512284493611009";"realDonaldTrump"
"692564413811941376";"realDonaldTrump"
"692672195559067648";"realDonaldTrump"
"692672615425691648";"realDonaldTrump"
"692672831386210304";"realDonaldTrump"
"692673284563935232";"realDonaldTrump"
"692673426402713600";"realDonaldTrump"
"692674460181270528";"realDonaldTrump"
"692674640645353472";"realDonaldTrump"
"692675094242578432";"realDonaldTrump"
"692681024489263104";"realDonaldTrump"
"692695601419567104";"realDonaldTrump"
"692700474278055936";"realDonaldTrump"
"692701142803939329";"realDonaldTrump"
"692701271405563904";"realDonaldTrump"
"692799813004464128";"realDonaldTrump"
"692810185799110656";"realDonaldTrump"
"692875914506424320";"realDonaldTrump"
"692885832877760513";"realDonaldTrump"
"692887309365030912";"realDonaldTrump"
"692891383577743366";"realDonaldTrump"
"692892007467888640";"realDonaldTrump"
"692893656668196864";"realDonaldTrump"
"692917721026158592";"realDonaldTrump"
"692949310737137665";"realDonaldTrump"
"693148337890004992";"realDonaldTrump"
"693435046405869568";"realDonaldTrump"
"693480384319885312";"realDonaldTrump"
"693503837299183616";"realDonaldTrump"
"693563377910546432";"realDonaldTrump"
"694232683313000448";"realDonaldTrump"
"694320753286623233";"realDonaldTrump"
"694324777398349824";"realDonaldTrump"
"694328097902972928";"realDonaldTrump"
"694328618281897984";"realDonaldTrump"
"694329234655805440";"realDonaldTrump"
"694329512775983104";"realDonaldTrump"
"694329618224971776";"realDonaldTrump"
"694329799334998016";"realDonaldTrump"
"694332464064401408";"realDonaldTrump"
"694333059840081920";"realDonaldTrump"
"694337103035920384";"realDonaldTrump"
"694353605302812673";"realDonaldTrump"
"694361475717033984";"realDonaldTrump"
"694368182887288832";"realDonaldTrump"
"694368676166774785";"realDonaldTrump"
"694368707506606081";"realDonaldTrump"
"694379935662764032";"realDonaldTrump"
"694550454538276864";"realDonaldTrump"
"694600151894212608";"realDonaldTrump"
"694601530650050560";"realDonaldTrump"
"694602643201744900";"realDonaldTrump"
"694603879330287616";"realDonaldTrump"
"694607450750717952";"realDonaldTrump"
"694676895623843842";"realDonaldTrump"
"694952541726048258";"realDonaldTrump"
"694969654503145474";"realDonaldTrump"
"694981413137989634";"realDonaldTrump"
"695045451683389440";"realDonaldTrump"
"695309448571523072";"realDonaldTrump"
"695425318476083200";"realDonaldTrump"
"695669272119529472";"realDonaldTrump"
"695747401546477568";"realDonaldTrump"
"695810810166317056";"realDonaldTrump"
"695820186713264128";"realDonaldTrump"
"696010318741266432";"realDonaldTrump"
"696106303438090240";"realDonaldTrump"
"696140727634554881";"realDonaldTrump"
"696147771309428736";"realDonaldTrump"
"696154358883426304";"realDonaldTrump"
"696156064086171648";"realDonaldTrump"
"696156478021865472";"realDonaldTrump"
"696163606719664128";"realDonaldTrump"
"696172977885413382";"realDonaldTrump"
"696177906184232962";"realDonaldTrump"
"696179078051852289";"realDonaldTrump"
"696217877679108096";"realDonaldTrump"
"696218405825810432";"realDonaldTrump"
"696341588474249216";"realDonaldTrump"
"696379828094763008";"realDonaldTrump"
"696515094805610496";"realDonaldTrump"
"696793577112915970";"realDonaldTrump"
"696844280518864896";"realDonaldTrump"
"696848771288793088";"realDonaldTrump"
"696907967518658561";"realDonaldTrump"
"697168858143072256";"realDonaldTrump"
"697173381364518917";"realDonaldTrump"
"697177502389698561";"realDonaldTrump"
"697211112945639424";"realDonaldTrump"
"697229932406169604";"realDonaldTrump"
"697234434148343809";"realDonaldTrump"
"697236530738237440";"realDonaldTrump"
"697237965945380865";"realDonaldTrump"
"697245754721640448";"realDonaldTrump"
"697252725898108929";"realDonaldTrump"
"697255505945735168";"realDonaldTrump"
"697256389815570432";"realDonaldTrump"
"697557595960139776";"realDonaldTrump"
"697562894683103233";"realDonaldTrump"
"697595370940006400";"realDonaldTrump"
"697630650086481920";"realDonaldTrump"
"697922955007893506";"realDonaldTrump"
"698136393524994048";"realDonaldTrump"
"698180403732070400";"realDonaldTrump"
"698208188315766784";"realDonaldTrump"
"698227416641228801";"realDonaldTrump"
"698254119631507457";"realDonaldTrump"
"698260813866471424";"realDonaldTrump"
"698280295426973696";"realDonaldTrump"
"698309457235812352";"realDonaldTrump"
"698549401082527744";"realDonaldTrump"
"698549517663260673";"realDonaldTrump"
"698549889316294663";"realDonaldTrump"
"698552709281116160";"realDonaldTrump"
"698565809128472576";"realDonaldTrump"
"698695362027065344";"realDonaldTrump"
"698695739447255040";"realDonaldTrump"
"698696790753677316";"realDonaldTrump"
"698696983490342913";"realDonaldTrump"
"698697084694892545";"realDonaldTrump"
"698697563835215872";"realDonaldTrump"
"698698022012723200";"realDonaldTrump"
"698699563167645696";"realDonaldTrump"
"698700955575910401";"realDonaldTrump"
"698705211867574272";"realDonaldTrump"
"698706326378012672";"realDonaldTrump"
"698706487577718784";"realDonaldTrump"
"698706711935381504";"realDonaldTrump"
"698709905998536704";"realDonaldTrump"
"698710302720978945";"realDonaldTrump"
"698710574314590209";"realDonaldTrump"
"698710765231063040";"realDonaldTrump"
"698711477599928320";"realDonaldTrump"
"698714589853196288";"realDonaldTrump"
"698715499912437761";"realDonaldTrump"
"698717433889214466";"realDonaldTrump"
"698719130858422272";"realDonaldTrump"
"698731267961987072";"realDonaldTrump"
"698742812498464769";"realDonaldTrump"
"698747076046270464";"realDonaldTrump"
"698837314894766080";"realDonaldTrump"
"698854046447333376";"realDonaldTrump"
"698942615803170816";"realDonaldTrump"
"699020497875435520";"realDonaldTrump"
"699290588512780288";"realDonaldTrump"
"699315659226927105";"realDonaldTrump"
"699367065073811456";"realDonaldTrump"
"699600076637863936";"realDonaldTrump"
"699632933741666305";"realDonaldTrump"
"699664500635672577";"realDonaldTrump"
"699664673197703169";"realDonaldTrump"
"699664849236848641";"realDonaldTrump"
"699966368121118720";"realDonaldTrump"
"700013467655393280";"realDonaldTrump"
"700013621351424001";"realDonaldTrump"
"700102266129231872";"realDonaldTrump"
"700355500165173248";"realDonaldTrump"
"700373992780206081";"realDonaldTrump"
"700377524916850690";"realDonaldTrump"
"700466883787493376";"realDonaldTrump"
"700498023294574592";"realDonaldTrump"
"700529982490222592";"realDonaldTrump"
"700530875990204416";"realDonaldTrump"
"700638826671157248";"realDonaldTrump"
"700763361919819776";"realDonaldTrump"
"700789369506893824";"realDonaldTrump"
"700791421658214402";"realDonaldTrump"
"700820026077552640";"realDonaldTrump"
"700908991946235904";"realDonaldTrump"
"701033104605999104";"realDonaldTrump"
"701033286223572992";"realDonaldTrump"
"701063078071418884";"realDonaldTrump"
"701063288193421312";"realDonaldTrump"
"701063872615096320";"realDonaldTrump"
"701082607782592514";"realDonaldTrump"
"701162206914879490";"realDonaldTrump"
"701216285238042624";"realDonaldTrump"
"701278129462108160";"realDonaldTrump"
"701383283955933185";"realDonaldTrump"
"701469903795023872";"realDonaldTrump"
"701598261363118080";"realDonaldTrump"
"701616610956546049";"realDonaldTrump"
"701725066367787008";"realDonaldTrump"
"701780921163259908";"realDonaldTrump"
"701830813625659394";"realDonaldTrump"
"701938587663736833";"realDonaldTrump"
"702094165635510273";"realDonaldTrump"
"702304168245985287";"realDonaldTrump"
"702308204416348161";"realDonaldTrump"
"702356144971354112";"realDonaldTrump"
"702357850413203456";"realDonaldTrump"
"702358190042783746";"realDonaldTrump"
"702360843992895488";"realDonaldTrump"
"702361463374086144";"realDonaldTrump"
"702366087250362368";"realDonaldTrump"
"702371203705610241";"realDonaldTrump"
"702371752953905153";"realDonaldTrump"
"702372260221489153";"realDonaldTrump"
"702372334448021504";"realDonaldTrump"
"702372466442838016";"realDonaldTrump"
"702376231380099073";"realDonaldTrump"
"702381014019129344";"realDonaldTrump"
"702407880507572224";"realDonaldTrump"
"702487655288860672";"realDonaldTrump"
"702508291453292544";"realDonaldTrump"
"702515086422888448";"realDonaldTrump"
"702517233684193280";"realDonaldTrump"
"702573945330012161";"realDonaldTrump"
"702584887161671680";"realDonaldTrump"
"702599204481474560";"realDonaldTrump"
"702623415929327616";"realDonaldTrump"
"702630746670964737";"realDonaldTrump"
"702632760368885761";"realDonaldTrump"
"702639071550529536";"realDonaldTrump"
"702642816539893764";"realDonaldTrump"
"702662052079390721";"realDonaldTrump"
"702679818194841600";"realDonaldTrump"
"702680558057422849";"realDonaldTrump"
"702680874752540672";"realDonaldTrump"
"702698194115944448";"realDonaldTrump"
"702897086618947584";"realDonaldTrump"
"703035321177362432";"realDonaldTrump"
"703037972250124288";"realDonaldTrump"
"703043552293421056";"realDonaldTrump"
"703052830777552896";"realDonaldTrump"
"703055531724767232";"realDonaldTrump"
"703056166620770305";"realDonaldTrump"
"703058419557621760";"realDonaldTrump"
"703058924337901568";"realDonaldTrump"
"703060244205740033";"realDonaldTrump"
"703060620778704896";"realDonaldTrump"
"703064867125628928";"realDonaldTrump"
"703121060430901248";"realDonaldTrump"
"703121943944237056";"realDonaldTrump"
"703194690498088961";"realDonaldTrump"
"703195229181100032";"realDonaldTrump"
"703195301780172800";"realDonaldTrump"
"703195408747491328";"realDonaldTrump"
"703207343710937088";"realDonaldTrump"
"703257259254652929";"realDonaldTrump"
"703281745014034432";"realDonaldTrump"
"703284973890052098";"realDonaldTrump"
"703285034988519424";"realDonaldTrump"
"703290590319001601";"realDonaldTrump"
"703290732849831936";"realDonaldTrump"
"703293920592039937";"realDonaldTrump"
"703294284167041024";"realDonaldTrump"
"703295242376581120";"realDonaldTrump"
"703296388122148864";"realDonaldTrump"
"703325845675515906";"realDonaldTrump"
"703332781808484353";"realDonaldTrump"
"703334640518561792";"realDonaldTrump"
"703378841465655296";"realDonaldTrump"
"703382149907529728";"realDonaldTrump"
"703382513071300608";"realDonaldTrump"
"703416483653652481";"realDonaldTrump"
"703442830211964928";"realDonaldTrump"
"703444081251254272";"realDonaldTrump"
"703562075616849920";"realDonaldTrump"
"703596766801756162";"realDonaldTrump"
"703643775365582848";"realDonaldTrump"
"703661670636363776";"realDonaldTrump"
"703723348400939008";"realDonaldTrump"
"703748988957126657";"realDonaldTrump"
"703757868684541952";"realDonaldTrump"
"703894673086095362";"realDonaldTrump"
"703895967439970306";"realDonaldTrump"
"703896507465015296";"realDonaldTrump"
"703901249691901953";"realDonaldTrump"
"703989778157469697";"realDonaldTrump"
"703990847893696512";"realDonaldTrump"
"703993585905979392";"realDonaldTrump"
"703993977318588416";"realDonaldTrump"
"703997508628979712";"realDonaldTrump"
"704005755289083904";"realDonaldTrump"
"704032990850998272";"realDonaldTrump"
"704337344803921921";"realDonaldTrump"
"704387820245405696";"realDonaldTrump"
"704396043165675520";"realDonaldTrump"
"704396356727627777";"realDonaldTrump"
"704411964739420160";"realDonaldTrump"
"704412932168245248";"realDonaldTrump"
"704418328543154176";"realDonaldTrump"
"704423893340135424";"realDonaldTrump"
"704434059930238977";"realDonaldTrump"
"704438920201707520";"realDonaldTrump"
"704467367120625664";"realDonaldTrump"
"704491873759420416";"realDonaldTrump"
"704641264302428161";"realDonaldTrump"
"704661194003587072";"realDonaldTrump"
"704704357720334337";"realDonaldTrump"
"704707479876186114";"realDonaldTrump"
"704716232528781312";"realDonaldTrump"
"704718981211557888";"realDonaldTrump"
"704722671532122112";"realDonaldTrump"
"704730511088943105";"realDonaldTrump"
"704730533176188928";"realDonaldTrump"
"704734627794182145";"realDonaldTrump"
"704757577792495616";"realDonaldTrump"
"704772616855404544";"realDonaldTrump"
"704804319057448960";"realDonaldTrump"
"704814685283966977";"realDonaldTrump"
"704815647469993984";"realDonaldTrump"
"704827454834110464";"realDonaldTrump"
"704833683077730305";"realDonaldTrump"
"704834140957515777";"realDonaldTrump"
"704854453162283008";"realDonaldTrump"
"704858904145084416";"realDonaldTrump"
"704859686948859904";"realDonaldTrump"
"704859813948297216";"realDonaldTrump"
"704860981814534144";"realDonaldTrump"
"704861723203911680";"realDonaldTrump"
"704861946621911040";"realDonaldTrump"
"704863442612584449";"realDonaldTrump"
"704863462472572929";"realDonaldTrump"
"704863723555434497";"realDonaldTrump"
"704864815605542913";"realDonaldTrump"
"704866307259408385";"realDonaldTrump"
"704867379063320576";"realDonaldTrump"
"704871209096208386";"realDonaldTrump"
"704880085237682176";"realDonaldTrump"
"704888606444298240";"realDonaldTrump"
"705034791054278657";"realDonaldTrump"
"705054889190100992";"realDonaldTrump"
"705076532197376000";"realDonaldTrump"
"705077392767901696";"realDonaldTrump"
"705083257772249088";"realDonaldTrump"
"705098844648906752";"realDonaldTrump"
"705099231133093888";"realDonaldTrump"
"705102512718782465";"realDonaldTrump"
"705112217050460160";"realDonaldTrump"
"705122992309850112";"realDonaldTrump"
"705124228048277504";"realDonaldTrump"
"705149423005757442";"realDonaldTrump"
"705182984165531648";"realDonaldTrump"
"705392843586719744";"realDonaldTrump"
"705398891110334465";"realDonaldTrump"
"705406651667517440";"realDonaldTrump"
"705437547866894336";"realDonaldTrump"
"705473378023559168";"realDonaldTrump"
"705474121061306368";"realDonaldTrump"
"705474395729469440";"realDonaldTrump"
"705476624708472834";"realDonaldTrump"
"705476970801438720";"realDonaldTrump"
"705477420510547968";"realDonaldTrump"
"705516670564098048";"realDonaldTrump"
"705536425551380480";"realDonaldTrump"
"705543766065569792";"realDonaldTrump"
"705548978167926784";"realDonaldTrump"
"705562203718553600";"realDonaldTrump"
"705574375144222721";"realDonaldTrump"
"705574717701357570";"realDonaldTrump"
"705577572340400128";"realDonaldTrump"
"705578082871222272";"realDonaldTrump"
"705579375475949568";"realDonaldTrump"
"705580934511337472";"realDonaldTrump"
"705581338838110208";"realDonaldTrump"
"705584087692607488";"realDonaldTrump"
"705587436139749376";"realDonaldTrump"
"705587928030846976";"realDonaldTrump"
"705588799280189440";"realDonaldTrump"
"705588902187409408";"realDonaldTrump"
"705589340693532672";"realDonaldTrump"
"705589853531013121";"realDonaldTrump"
"705591310997176320";"realDonaldTrump"
"705598264360325120";"realDonaldTrump"
"705600239424692224";"realDonaldTrump"
"705600825427505152";"realDonaldTrump"
"705603349736001536";"realDonaldTrump"
"705603490341654534";"realDonaldTrump"
"705604391924068353";"realDonaldTrump"
"705612071224942592";"realDonaldTrump"
"705638409268662272";"realDonaldTrump"
"705640415735644160";"realDonaldTrump"
"705727075295109120";"realDonaldTrump"
"705731353308962816";"realDonaldTrump"
"705749424488583168";"realDonaldTrump"
"705752949465559040";"realDonaldTrump"
"705753022182232064";"realDonaldTrump"
"705757268277596160";"realDonaldTrump"
"705765320422772737";"realDonaldTrump"
"705765552212545536";"realDonaldTrump"
"705765747621040129";"realDonaldTrump"
"705767099239682048";"realDonaldTrump"
"705767562647355392";"realDonaldTrump"
"705767671275655168";"realDonaldTrump"
"705767933746741248";"realDonaldTrump"
"705768636489793538";"realDonaldTrump"
"705769422108151808";"realDonaldTrump"
"705772644101185536";"realDonaldTrump"
"705772873626095616";"realDonaldTrump"
"705772990961754112";"realDonaldTrump"
"705773267043360770";"realDonaldTrump"
"705774154730102784";"realDonaldTrump"
"705774259889684480";"realDonaldTrump"
"705779819229933568";"realDonaldTrump"
"705779878436675585";"realDonaldTrump"
"705792857869832193";"realDonaldTrump"
"705808395387842560";"realDonaldTrump"
"705815699101491200";"realDonaldTrump"
"705832110725197824";"realDonaldTrump"
"705835061329928192";"realDonaldTrump"
"705835209145581568";"realDonaldTrump"
"705837756916723712";"realDonaldTrump"
"705838055349833728";"realDonaldTrump"
"705840624998551552";"realDonaldTrump"
"705845483462402048";"realDonaldTrump"
"705859181715259393";"realDonaldTrump"
"705938072601391104";"realDonaldTrump"
"705973417443463168";"realDonaldTrump"
"706097287831879680";"realDonaldTrump"
"706141301876641792";"realDonaldTrump"
"706200916047884288";"realDonaldTrump"
"706248590247763968";"realDonaldTrump"
"706255310231629824";"realDonaldTrump"
"706264857369190400";"realDonaldTrump"
"706275087071252480";"realDonaldTrump"
"706283159390969856";"realDonaldTrump"
"706302462102212609";"realDonaldTrump"
"706325704388915200";"realDonaldTrump"
"706328595753365504";"realDonaldTrump"
"706328965904932864";"realDonaldTrump"
"706335216483373056";"realDonaldTrump"
"706504861421010944";"realDonaldTrump"
"706584070952583169";"realDonaldTrump"
"706643637749346304";"realDonaldTrump"
"706826808637804546";"realDonaldTrump"
"706863956799787008";"realDonaldTrump"
"706867360792256512";"realDonaldTrump"
"706874354492174336";"realDonaldTrump"
"706889773705592832";"realDonaldTrump"
"706904341958021120";"realDonaldTrump"
"706936856215166976";"realDonaldTrump"
"706961650083954688";"realDonaldTrump"
"707028374305148928";"realDonaldTrump"
"707049605494644736";"realDonaldTrump"
"707176948158631937";"realDonaldTrump"
"707182363302871041";"realDonaldTrump"
"707182994444804096";"realDonaldTrump"
"707237792200261633";"realDonaldTrump"
"707305134842195969";"realDonaldTrump"
"707331481815769088";"realDonaldTrump"
"707378119125155840";"realDonaldTrump"
"707389207472431105";"realDonaldTrump"
"707390126712877056";"realDonaldTrump"
"707390357340876800";"realDonaldTrump"
"707391278166638592";"realDonaldTrump"
"707393463289942016";"realDonaldTrump"
"707395489247969280";"realDonaldTrump"
"707396401014169600";"realDonaldTrump"
"707396508673400832";"realDonaldTrump"
"707397500735508481";"realDonaldTrump"
"707471300328079361";"realDonaldTrump"
"707563978315190274";"realDonaldTrump"
"707570940821934081";"realDonaldTrump"
"707605164031655936";"realDonaldTrump"
"707625704721129473";"realDonaldTrump"
"707730919759716352";"realDonaldTrump"
"707733645776130049";"realDonaldTrump"
"707752550716420097";"realDonaldTrump"
"707938536268406784";"realDonaldTrump"
"707956141762936832";"realDonaldTrump"
"708015968417685504";"realDonaldTrump"
"708036178641956865";"realDonaldTrump"
"708083033862057984";"realDonaldTrump"
"708111744145555456";"realDonaldTrump"
"708114910258044929";"realDonaldTrump"
"708123394563284993";"realDonaldTrump"
"708134621662334976";"realDonaldTrump"
"708134958888591360";"realDonaldTrump"
"708158520831553536";"realDonaldTrump"
"708296217206194176";"realDonaldTrump"
"708320551773851648";"realDonaldTrump"
"708320844917903361";"realDonaldTrump"
"708324561662554112";"realDonaldTrump"
"708643917894320128";"realDonaldTrump"
"708682704162689026";"realDonaldTrump"
"708683697310945280";"realDonaldTrump"
"708765720637616128";"realDonaldTrump"
"708830336147398656";"realDonaldTrump"
"708852696762032131";"realDonaldTrump"
"709019706217205760";"realDonaldTrump"
"709022223533670400";"realDonaldTrump"
"709045227441360896";"realDonaldTrump"
"709142300547354627";"realDonaldTrump"
"709146538077913089";"realDonaldTrump"
"709147425491955712";"realDonaldTrump"
"709165350055755776";"realDonaldTrump"
"709168270750789632";"realDonaldTrump"
"709172934691008512";"realDonaldTrump"
"709217154067894272";"realDonaldTrump"
"709367081544716288";"realDonaldTrump"
"709387190589984769";"realDonaldTrump"
"709413773463965696";"realDonaldTrump"
"709414431265038337";"realDonaldTrump"
"709436400140070912";"realDonaldTrump"
"709473543747010561";"realDonaldTrump"
"709483643933233153";"realDonaldTrump"
"709527749241622528";"realDonaldTrump"
